artist,score,weighted_score,url
Lambchop's Kurt Wagner,1,1,https://www.youtube.com/watch?v=IG_uM5th6Fo
Seu Jorge,6,12,https://www.youtube.com/watch?v=TpQ5R3ftRGI
Reptaliens,5,5,https://www.youtube.com/watch?v=z2sGRODETxk
Benjamin Gibbard,3,3,https://www.youtube.com/watch?v=6eR30zezPGY
Holy Ghost!,1,1,https://www.youtube.com/watch?v=0lPBLCdNcV8
Patrick Carney (The Black Keys),1,1,https://www.youtube.com/watch?v=4Ne4NarA5Us
My bubba & Mi,7,7,https://www.youtube.com/watch?v=dYhHxt8CPjw
Cherry Glazerr,12,48,https://www.youtube.com/watch?v=rvztwdLVcss
Gates,10,10,https://www.youtube.com/watch?v=haqUp69xVsk
Sainthood Reps,9,9,https://www.youtube.com/watch?v=K9ZG2hN4494
K.Flay,7,14,https://www.youtube.com/watch?v=UeBDstxyMWQ
We Are Augustines,1,1,https://www.youtube.com/watch?v=-_fv7TDOj-E
Eskimeaux,5,10,https://www.youtube.com/watch?v=MLTsP_NI3H0
Bad Suns,5,5,https://www.youtube.com/watch?v=zI7M1g5q3-g
Hightek Lowlives,5,5,https://www.youtube.com/watch?v=zrDhCN_irZk
The Head and The Heart,6,6,https://www.youtube.com/watch?v=nsNUo0atRXA
Hector Gachan,3,3,https://www.youtube.com/watch?v=MPIcMi1qbzw
BOYBOY,1,1,https://www.youtube.com/watch?v=bfAKSqF9Nng
Phoebe Bridgers,2,4,https://www.youtube.com/watch?v=3lMXZg8BCHA
RAW POWER KEXP,8,8,https://www.youtube.com/watch?v=QK5zGjs69Hg
Tinashe,1,1,https://www.youtube.com/watch?v=GVRvDb1DCUk
Ó,4,8,https://www.youtube.com/watch?v=UUpqfB7WnjY
Maiah Manser,5,5,https://www.youtube.com/watch?v=Vpmp7WDPxZ4
Pat Benatar & Neil Giraldo,1,1,https://www.youtube.com/watch?v=yxteG1thK5I
Rose Windows,16,16,https://www.youtube.com/watch?v=aKDv6wC7S1E
J Mascis (Dinosaur Jr),1,1,https://www.youtube.com/watch?v=yq3mKEJsltI
Irene Diaz,1,1,https://www.youtube.com/watch?v=KhpxH2QZ0-Q
Adia Victoria,6,12,https://www.youtube.com/watch?v=4k9_whP18yE
VACATIONS,3,3,https://www.youtube.com/watch?v=PHqwTa9aLrQ
sleepmakeswaves,4,4,https://www.youtube.com/watch?v=iGvznRV6gy8
Metro Boomin,1,1,https://www.youtube.com/watch?v=O9rhdJqtWjg
Darker My Love,2,2,https://www.youtube.com/watch?v=QTcEBIn06Z0
Noddy,1,1,https://www.youtube.com/watch?v=PGeIlfKEzrA
JR JR,1,1,https://www.youtube.com/watch?v=edP4WYK4slw
Light Years,6,6,https://www.youtube.com/watch?v=5TGIpqIoGGs
Kyle Craft,5,5,https://www.youtube.com/watch?v=UJoEEgEDb9A
Minks,1,1,https://www.youtube.com/watch?v=7hJu6lquUoM
Högni,6,6,https://www.youtube.com/watch?v=bWm19XuLHFY
Yours Are The Only Ears,1,1,https://www.youtube.com/watch?v=7AkTDarpf7I
Monobody,4,4,https://www.youtube.com/watch?v=cgMnuxnwpYY
Pional,1,1,https://www.youtube.com/watch?v=HXGjc71QUag
Lana Del Rey,1,1,https://www.youtube.com/watch?v=OTm67027slI
Zane Lowe,1,1,https://www.youtube.com/watch?v=HOscMF6UmOM
David Russell,1,1,https://www.youtube.com/watch?v=ANcC5sCCVEc
Vasudeva,5,5,https://www.youtube.com/watch?v=IxV38d29Jk0
MIke Golden & Friends,1,1,https://www.youtube.com/watch?v=Laldh9M4iW4
Haley Heynderickx,6,6,https://www.youtube.com/watch?v=6n_FLQfYNHI
Uni Stefson,6,6,https://www.youtube.com/watch?v=kj4AS-oDU1E
The White Buffalo,5,5,https://www.youtube.com/watch?v=TnHg3bx9Wog
Free Energy,3,3,https://www.youtube.com/watch?v=DoSn3zlPbCE
Metta World Peace,1,1,https://www.youtube.com/watch?v=1IhEWhKrFAI
Spirit Family Reunion,1,1,https://www.youtube.com/watch?v=sefX1Ievnog
The Antlers,17,17,https://www.youtube.com/watch?v=mluMK2j20bk
Nick Grant,1,1,https://www.youtube.com/watch?v=gFIMU4vzi2Q
Sin Fang,9,9,https://www.youtube.com/watch?v=jrru1yvgiTs
Joseph,1,1,https://www.youtube.com/watch?v=TeDh-3IKwgc
The Memorials,2,2,https://www.youtube.com/watch?v=7vCact0tGKI
José González,13,13,https://www.youtube.com/watch?v=YrvqhvinBco
MGMT,4,8,https://www.youtube.com/watch?v=LMiljq8be0U
Of Monsters and Men,7,7,https://www.youtube.com/watch?v=imgImaBleNw
The 88,2,2,https://www.youtube.com/watch?v=E0bfSEee3tU
The Vaccines,2,4,https://www.youtube.com/watch?v=bGHC29_87Rc
Sylvan Esso,8,32,https://www.youtube.com/watch?v=vRV6uscuLAY
Glen Hansard,2,4,https://www.youtube.com/watch?v=Jb18Tf8iE0k
Woven Hand,1,1,https://www.youtube.com/watch?v=zSfhXPA3V9A
Low Cut Connie,5,5,https://www.youtube.com/watch?v=cyktHOpmP1w
Rae Sremmurd,1,1,https://www.youtube.com/watch?v=IwuVV07f8DY
Elliott Brood,3,3,https://www.youtube.com/watch?v=wz9fsMtzRVE
Into It. Over It.,16,16,https://www.youtube.com/watch?v=YFaRYNqVUu8
Richard Marx,1,1,https://www.youtube.com/watch?v=LAmr7Q89mm0
The Posies,12,12,https://www.youtube.com/watch?v=XF2an6mXzr4
William Elliott Whitmore,4,4,https://www.youtube.com/watch?v=DG3Oln7sgjU
Dama Scout,1,1,https://www.youtube.com/watch?v=S1Eg5IHBxb8
Soda Shop,1,1,https://www.youtube.com/watch?v=pHEcBAdgPcM
Kississippi,7,14,https://www.youtube.com/watch?v=XGrDOxjWoR8
Listener,9,9,https://www.youtube.com/watch?v=GYmDijEHV8g
Plastic Pinks,6,6,https://www.youtube.com/watch?v=lnSX5uD3Nuo
OC Notes,1,1,https://www.youtube.com/watch?v=PV_948p2AE4
Song Sparrow Research,5,5,https://www.youtube.com/watch?v=FkQe4Wkuu3M
Broncho,11,11,https://www.youtube.com/watch?v=J0Cx6jp3IqA
Luisa Maita,2,4,https://www.youtube.com/watch?v=wqFlSNLF3YE
Ságan,5,5,https://www.youtube.com/watch?v=knREecp0Mms
Blackfoot Gypsies,4,4,https://www.youtube.com/watch?v=nW9t0847uj8
Eric Hutchinson,5,5,https://www.youtube.com/watch?v=Fm1wToALmbM
Great Peacock,4,4,https://www.youtube.com/watch?v=i2K-tA57ol0
Waco Brothers,5,5,https://www.youtube.com/watch?v=oQ_ogIpm_1w
Árstíðir,10,10,https://www.youtube.com/watch?v=M6RfU9eVaFE
Morning TV,1,1,https://www.youtube.com/watch?v=xgJ4JIHLLT4
Timothy Leary,1,1,https://www.youtube.com/watch?v=o9xVPWhZkUE
Cullen Omori,5,5,https://www.youtube.com/watch?v=hKo7ubjGVGQ
Karl Blau,6,6,https://www.youtube.com/watch?v=3IOOOvyX2UM
Hundred Waters,6,12,https://www.youtube.com/watch?v=Na7Ru48Uhhk
Jodie Landau & Valgeir Sigurðsson - a ballad,1,1,https://www.youtube.com/watch?v=2iAW-X_-sqI
Isaiah Rashad,1,1,https://www.youtube.com/watch?v=4JCefJ-UT_0
Hurray For The Riff Raff,14,14,https://www.youtube.com/watch?v=-mcgFCXzbYM
Hilary Duff,1,1,https://www.youtube.com/watch?v=s9sUXYGlOzQ
The Life and Times,5,5,https://www.youtube.com/watch?v=rBgT8Mdv9pk
Metallica (Lars Ulrich),1,1,https://www.youtube.com/watch?v=W-LENAjuhLU
Klangstof,6,12,https://www.youtube.com/watch?v=8QIlxzzM82Y
The Faint,7,7,https://www.youtube.com/watch?v=SYbxX_j4euM
The Juno Awards,1,1,https://www.youtube.com/watch?v=Ep5-JGEfy_c
Taken By Trees,1,1,https://www.youtube.com/watch?v=c_RLDyJRWaI
John Vanderslice,8,24,https://www.youtube.com/watch?v=_VKpMDxhGQY
Dale Earnhardt Jr. Jr.,9,9,https://www.youtube.com/watch?v=88L_oV3KwSo
Tides of Man,5,5,https://www.youtube.com/watch?v=7fWgqmPW8ME
Brandy Clark,1,1,https://www.youtube.com/watch?v=2BZSvAsmMXg
Rachael Cantu,1,1,https://www.youtube.com/watch?v=6Z0wwN-Mkpc
The Moldy Peaches,1,1,https://www.youtube.com/watch?v=g8Hp-T2NG0I
Overcoats,7,14,https://www.youtube.com/watch?v=OHECpPwV2ao
Esma Redžepova & Folk Masters,5,5,https://www.youtube.com/watch?v=gBjRs63HRhE
Papercuts,5,5,https://www.youtube.com/watch?v=slIymCze8dE
Nick Jones,1,1,https://www.youtube.com/watch?v=pRWrFOdImsM
Twin Forks,6,6,https://www.youtube.com/watch?v=-dhw-3xSRNk
Bash & Pop,6,6,https://www.youtube.com/watch?v=7dB16OcUuz0
The Holydrug Couple,1,1,https://www.youtube.com/watch?v=izc_bd88Xxw
Lightning Dust,3,6,https://www.youtube.com/watch?v=AYdg45xRBLw
Quiet Oaks,5,5,https://www.youtube.com/watch?v=a12zzkgcthg
Hayes Carll,4,4,https://www.youtube.com/watch?v=o7bVdYpOk0o
Plague Vendor,1,1,https://www.youtube.com/watch?v=pvqpjZY1fI4
Jungle,6,12,https://www.youtube.com/watch?v=YccJ8NFrU_4
Ludacris,1,1,https://www.youtube.com/watch?v=DQ0Z496V-38
Torres,1,1,https://www.youtube.com/watch?v=Q4awAmiZj50
Mark Pickerel and His Praying Hands,5,5,https://www.youtube.com/watch?v=cnV5ziRNl_o
Stars,6,12,https://www.youtube.com/watch?v=3s1x1irZlBQ
Flogging Molly,1,1,https://www.youtube.com/watch?v=UEWJVRyWvJU
Chrome Pony,8,8,https://www.youtube.com/watch?v=UeUR5B9L7O0
Youth Code,1,1,https://www.youtube.com/watch?v=Pn7jn41Ykps
Rykarda Parasol,1,1,https://www.youtube.com/watch?v=BLZKoq8hlHE
Briana Marela,9,9,https://www.youtube.com/watch?v=OXhJAMLA9rY
Diamond Youth,6,6,https://www.youtube.com/watch?v=7o9QhNeluvM
Grísalappalísa,1,1,https://www.youtube.com/watch?v=BilSHp7tqS8
So Many Ways,5,5,https://www.youtube.com/watch?v=cWEJ1XAPZBU
Kindness,5,5,https://www.youtube.com/watch?v=_o7WGadJoh0
Grynch & Budo,4,4,https://www.youtube.com/watch?v=pLlzj5PsouU
Hjálmar,6,6,https://www.youtube.com/watch?v=x6dhmooUyWE
Eagle Rock Gospel Singers,5,5,https://www.youtube.com/watch?v=Kwl_OmAj5s0
Nick D' & The Believers,6,6,https://www.youtube.com/watch?v=QS3ZO9zUaiQ
Hand Habits,6,12,https://www.youtube.com/watch?v=MG2sNiNYljM
Moji and the Midnight Sons,8,8,https://www.youtube.com/watch?v=FSwfFxv4tZc
Vockah Redu,4,4,https://www.youtube.com/watch?v=WNLUOttCo6s
Matt Pond,8,8,https://www.youtube.com/watch?v=VhMuD4DT-r4
Kendrick Lamar,1,1,https://www.youtube.com/watch?v=6s5vlQdQp4s
Tim Burgess (Charlatans UK),1,1,https://www.youtube.com/watch?v=ww_sUiGAfPM
Sure Sure,1,1,https://www.youtube.com/watch?v=gvsxH1DGNtM
Mika Vainio,1,1,https://www.youtube.com/watch?v=Dm_qnf9_YKQ
Guster,5,5,https://www.youtube.com/watch?v=BkGY8oFoYxc
Oshwa,6,6,https://www.youtube.com/watch?v=6PIpN0xJVTU
SAINT PEPSI,1,1,https://www.youtube.com/watch?v=OrR1TGQY20Y
The Sidekicks,5,5,https://www.youtube.com/watch?v=0vesKysyL2k
Andre Royo,1,1,https://www.youtube.com/watch?v=i5efdhilZiM
Ty Segall & Cory Hanson,3,3,https://www.youtube.com/watch?v=IdJe74Ty5TM
Maserati,5,5,https://www.youtube.com/watch?v=kALOWkRH7Dw
LVL UP,5,5,https://www.youtube.com/watch?v=m9fEEbALx5k
Beirut,3,9,https://www.youtube.com/watch?v=Z0UISCEe52Y
Tigerskin,1,1,https://www.youtube.com/watch?v=y4ufzbPuSks
Colony House,10,10,https://www.youtube.com/watch?v=g3ZkKZmEMBU
Slipknot,1,1,https://www.youtube.com/watch?v=LdUyyBFZIr0
King Sunny Ade & His African Beats,5,5,https://www.youtube.com/watch?v=osNAy1DNkOQ
Child Bite,3,3,https://www.youtube.com/watch?v=uIec6ydAKDA
Joseph Arthur,29,29,https://www.youtube.com/watch?v=1L0o-Y-jYkE
Tom Brosseau,7,14,https://www.youtube.com/watch?v=tR5TBcSNKvk
My Chemical Romance,1,1,https://www.youtube.com/watch?v=Evq8BLxCVbY
60 Tigres,5,5,https://www.youtube.com/watch?v=c7cXEyZj1Iw
Mark Eitzel,5,5,https://www.youtube.com/watch?v=cYa2ssOZUdg
Khaira Arby and Her Band,4,4,https://www.youtube.com/watch?v=vQVPW7c_J1Y
Time For Three,1,1,https://www.youtube.com/watch?v=34bgjdQRjIM
Saves the Day,5,5,https://www.youtube.com/watch?v=pE5CArDk9Es
Courtney Barnett,16,48,https://www.youtube.com/watch?v=q4H3d3jzD3U
Fai Baba,5,5,https://www.youtube.com/watch?v=Q7uMJbkCV_Q
Gus Dapperton,6,6,https://www.youtube.com/watch?v=j-rH9NztIzw
Jason Dodson,2,2,https://www.youtube.com/watch?v=UHeH9WioUHI
Video Age,1,1,https://www.youtube.com/watch?v=ygRSbUq9hsM
A-WA,5,5,https://www.youtube.com/watch?v=BbKQJaCUIGY
Au Revoir Simone,10,10,https://www.youtube.com/watch?v=kidnSUpOtlA
Pokey LaFarge,9,27,https://www.youtube.com/watch?v=3CMKKDwiCAg
Ghostface Killah,1,1,https://www.youtube.com/watch?v=GmmxXmoqW-s
Zeshan B,3,3,https://www.youtube.com/watch?v=lYeVw0YLprk
Tilson XOXO,5,5,https://www.youtube.com/watch?v=pIKGm6qENxk
Dave Dondero,1,1,https://www.youtube.com/watch?v=ie1vkOlK8xc
Pink Street Boys,11,11,https://www.youtube.com/watch?v=Jz2TmEwgM-M
Kitten,5,10,https://www.youtube.com/watch?v=ghW-mNWZk6Q
John Wiese,1,1,https://www.youtube.com/watch?v=m68plOxY7Lg
Hemming,4,4,https://www.youtube.com/watch?v=JlCtzPUtnHU
Ducktails,6,6,https://www.youtube.com/watch?v=vYgGhlxLaag
Strawberry Girls,5,5,https://www.youtube.com/watch?v=-xzYprSCE9c
Column,1,1,https://www.youtube.com/watch?v=IQx101Oyb6U
Whitney,5,5,https://www.youtube.com/watch?v=QAD13SVE-lI
Larkin Poe,4,4,https://www.youtube.com/watch?v=l5dqS251D98
Cheatahs,9,9,https://www.youtube.com/watch?v=eOMKD1TdC3E
For A Minor Reflection,4,4,https://www.youtube.com/watch?v=UUxQDlat9t8
The Famous Chicken,1,1,https://www.youtube.com/watch?v=NmV1SPIE5Yw
Brownout Presents: Brown Sabbath,5,5,https://www.youtube.com/watch?v=NPIHO0_n6xo
The Coathangers,5,5,https://www.youtube.com/watch?v=lFYGwRVy5bg
Longwave,2,2,https://www.youtube.com/watch?v=XbM_rVbSmG0
My Bubba,1,1,https://www.youtube.com/watch?v=uzzVdi3HOfU
Kellen & Me,1,1,https://www.youtube.com/watch?v=bSAF6fAxW74
Mannequin Pussy,10,10,https://www.youtube.com/watch?v=LTGVanRrJwg
The War On Drugs,10,20,https://www.youtube.com/watch?v=4a-5jLyAtzE
Stumbleine,1,1,https://www.youtube.com/watch?v=BZq1e8PkcVc
Gary Burton,1,1,https://www.youtube.com/watch?v=fXjfvEcAV6w
Yuni in Taxco,4,4,https://www.youtube.com/watch?v=JMqTKDhlf0Q
Holly Williams,1,1,https://www.youtube.com/watch?v=3h8Y3cZi66Y
Kung Foo Grip,1,1,https://www.youtube.com/watch?v=ImMzqzCfPNk
Ben Watt and Bernard Butler,5,5,https://www.youtube.com/watch?v=z48vhI9kaOU
RALPH TV,2,2,https://www.youtube.com/watch?v=cKalahPQRj8
Tearjerker,1,1,https://www.youtube.com/watch?v=5DVqhCJhdHk
Frontier Ruckus,15,15,https://www.youtube.com/watch?v=IbuuwCUVnEM
Dana Falconberry,1,1,https://www.youtube.com/watch?v=FowAzrMU0GU
Hockey Dad,4,4,https://www.youtube.com/watch?v=KB3_N-z3KcU
Horse Jumper of Love,6,6,https://www.youtube.com/watch?v=LK1pzKl-S-s
Randy Newman,1,1,https://www.youtube.com/watch?v=1wFWR5qCB2k
Autre Ne Veut,4,4,https://www.youtube.com/watch?v=mzDa5O5o30c
Gorbachev Take 2 !,1,1,https://www.youtube.com/watch?v=7O5SxpjVU7I
Steve Gunn and The Outliners,5,5,https://www.youtube.com/watch?v=lutUSB9XTc4
Kat Edmonson,1,1,https://www.youtube.com/watch?v=HnwQ4gOgnXA
ZZK Records Crew,1,1,https://www.youtube.com/watch?v=nFZSt0srduU
Jagwar Ma,7,7,https://www.youtube.com/watch?v=lv8B7w-6q80
Paul Jacobs,1,1,https://www.youtube.com/watch?v=TlW29RhUkDc
Aloha Screwdriver,5,5,https://www.youtube.com/watch?v=PuL2DczSyYE
Sophie Meiers x INVT,1,1,https://www.youtube.com/watch?v=bZdRgK_rkO4
Bobby Rush,1,1,https://www.youtube.com/watch?v=KQ97rlZxEco
Catcall,1,1,https://www.youtube.com/watch?v=jSvmcY0rpJI
Dimmu Borgir,1,1,https://www.youtube.com/watch?v=HImJRXr0JQ8
Lowland Hum,1,1,https://www.youtube.com/watch?v=l9coJQW9f4E
Leslie Hall,2,2,https://www.youtube.com/watch?v=TZMimTEyLNU
Oso Gato,1,1,https://www.youtube.com/watch?v=0h2sCegjF5I
Glasser,6,12,https://www.youtube.com/watch?v=OCAHVsmtEMA
Versing,7,7,https://www.youtube.com/watch?v=MfOZl_XHVs0
Strand of Oaks,1,1,https://www.youtube.com/watch?v=vU8zkThVf8o
Stanton Moore Trio,4,4,https://www.youtube.com/watch?v=6DGZIiLPFZQ
Riff Raff,1,1,https://www.youtube.com/watch?v=cwof2VSiNjw
Sturgill Simpson,8,16,https://www.youtube.com/watch?v=jRKG6VpiwS8
Pearl and the Beard,11,11,https://www.youtube.com/watch?v=ppmUtoFcimk
Minor Alps,5,5,https://www.youtube.com/watch?v=jIDqWaIOCyI
Blood Cultures,3,3,https://www.youtube.com/watch?v=fkD01puUl-w
Greg Proops,1,1,https://www.youtube.com/watch?v=JUiEXXf49Hw
The Green Pajamas,5,5,https://www.youtube.com/watch?v=BCk4MQcDlqE
Brian Blade & The Fellowship Band,5,5,https://www.youtube.com/watch?v=-u5DtRDPyJw
The Avett Brothers,1,1,https://www.youtube.com/watch?v=abQRt6p8T7g
SassyBlack,5,5,https://www.youtube.com/watch?v=27p4zOndE4M
The Young Evils,16,16,https://www.youtube.com/watch?v=ZXODilfbiSc
Alpine,2,4,https://www.youtube.com/watch?v=0zjED5hmP58
Palm,9,18,https://www.youtube.com/watch?v=pCKYdM20W_A
Cereus Bright,5,5,https://www.youtube.com/watch?v=DjHdiCXutKE
Swedish musician Jens Lekman,1,1,https://www.youtube.com/watch?v=2qF-hVxpc2A
TOPS,2,2,https://www.youtube.com/watch?v=DtF6_zCW6Ww
Maritime,6,6,https://www.youtube.com/watch?v=o0k3jeL5IOk
Goodbye Heart,5,5,https://www.youtube.com/watch?v=Zl1dm-z2_M0
Just Like Vinyl,6,6,https://www.youtube.com/watch?v=dCpvG3eCc6A
Tanlines,6,12,https://www.youtube.com/watch?v=7tBA1l8rPVA
Black Cobra,1,1,https://www.youtube.com/watch?v=Or93XRse5Q8
Paul Dempsey,9,9,https://www.youtube.com/watch?v=h3rrEPfyz5I
XVIII Eyes,5,5,https://www.youtube.com/watch?v=vlhNLnhKNyE
Giant Sand,5,5,https://www.youtube.com/watch?v=2PCaixwRVRw
Telekinesis,25,50,https://www.youtube.com/watch?v=ZRAHI8x3S28
The Baptist Generals,5,5,https://www.youtube.com/watch?v=Mw2o7JweCNs
La Dispute,6,6,https://www.youtube.com/watch?v=qPiu1KRTFLM
Loyal Divide,1,1,https://www.youtube.com/watch?v=oOkU4Yyi6P0
Broken Hope,3,3,https://www.youtube.com/watch?v=Py2QK-IiVNU
James & Evander,1,1,https://www.youtube.com/watch?v=HjCtcRwmqCo
Robyn Hitchcock and Emma Swift,6,6,https://www.youtube.com/watch?v=cFrGC4A0WHc
The Roots feat. Bilal,1,1,https://www.youtube.com/watch?v=eB4oFu4BtQ8
Ravi Coltrane Quartet,1,1,https://www.youtube.com/watch?v=NEUD2CkKn8o
Saytan,3,3,https://www.youtube.com/watch?v=Vvo3TkATzpU
Meatbodies,11,11,https://www.youtube.com/watch?v=I3NGQjRc6gg
Great Caesar,5,5,https://www.youtube.com/watch?v=FTTpwiW998Y
Xeni Jardin,1,1,https://www.youtube.com/watch?v=NLWtd6UL200
Lil Xan,1,1,https://www.youtube.com/watch?v=yjo_YxKZchQ
Mr. Silla,12,12,https://www.youtube.com/watch?v=qQobDuIPl6Y
Little Chords,1,1,https://www.youtube.com/watch?v=vYS0mR78RrU
Premier John Horgan,1,1,https://www.youtube.com/watch?v=UagVB_gBjpM
Mary Lambert,5,5,https://www.youtube.com/watch?v=NYcaEIHdJIg
Boogarins,5,5,https://www.youtube.com/watch?v=1myv1-CMoYA
Jovanotti,13,26,https://www.youtube.com/watch?v=qdl7MEv9zNQ
Crystal Fighters,1,1,https://www.youtube.com/watch?v=ZnCxboUYuJw
Craig Finn,11,22,https://www.youtube.com/watch?v=21n3_9beuIM
Femi Kuti & The Positive Force,3,3,https://www.youtube.com/watch?v=JbN1UIqJ87k
Dave Gahan and Rich Machin (Soulsavers),1,1,https://www.youtube.com/watch?v=MyY_jKdtCfg
ginla,1,1,https://www.youtube.com/watch?v=kwfZQs1aAjM
Giraffage,4,8,https://www.youtube.com/watch?v=kj7rCG75wBo
Starfucker // STRFKR,1,1,https://www.youtube.com/watch?v=rF1sfqnp8kk
Shadow Band,1,1,https://www.youtube.com/watch?v=7rCJTmpsnR0
Alice Russell,7,21,https://www.youtube.com/watch?v=pl2-9r2M-DY
Noel Gallagher,1,1,https://www.youtube.com/watch?v=r30X_Be_7p0
Gatherers,6,6,https://www.youtube.com/watch?v=yos3HK0HD6U
Porcelain Raft,10,20,https://www.youtube.com/watch?v=XGCD6S0OTv0
The Horrors,3,9,https://www.youtube.com/watch?v=8Et2up2TONI
Juanes,1,1,https://www.youtube.com/watch?v=TG6NqII3Zuw
Michael Rault,5,5,https://www.youtube.com/watch?v=4TkZ92Gsvts
Augustines,9,9,https://www.youtube.com/watch?v=HbK-uw3gpkM
Matt Nathanson,1,1,https://www.youtube.com/watch?v=1R1kdQA2VZ0
The Killers,1,1,https://www.youtube.com/watch?v=Vch1KT5KEas
Mylets,5,5,https://www.youtube.com/watch?v=jgCpVpnEEwE
The World Is,4,4,https://www.youtube.com/watch?v=PjoPjn3OPnA
Art Brut,3,3,https://www.youtube.com/watch?v=3vxo9iDj5Hw
The Lonely Forest,14,14,https://www.youtube.com/watch?v=U4XuP-t0oLs
The Everymen,1,1,https://www.youtube.com/watch?v=DoZTjKlRTC8
The Lemon Twigs,8,32,https://www.youtube.com/watch?v=SCpPf9KSmug
Octave Noire,5,5,https://www.youtube.com/watch?v=JOZReivymXM
Jidenna,1,1,https://www.youtube.com/watch?v=h-_YEiac55s
John Van Deusen,6,6,https://www.youtube.com/watch?v=gs_OGvEBRxA
Kiasmos,10,10,https://www.youtube.com/watch?v=9fksEkxoHSo
Belleruche,4,4,https://www.youtube.com/watch?v=JEhQ2kDXvEM
Rødhåd,1,1,https://www.youtube.com/watch?v=IpgJ1OiDBik
The Milk Carton Kids,8,16,https://www.youtube.com/watch?v=fp0xjVzmKxY
Bonesetters,6,6,https://www.youtube.com/watch?v=yPSrteC9WWA
The 1975,1,1,https://www.youtube.com/watch?v=5bIlkpQRyTM
Mates Of State,1,1,https://www.youtube.com/watch?v=DxnSJKt51zk
Daniel Lanois,8,16,https://www.youtube.com/watch?v=HCWIDn6Q6Xs
Monotown,3,3,https://www.youtube.com/watch?v=er4cvknMJQg
I Will Keep Your Ghost,5,5,https://www.youtube.com/watch?v=8XFwUoCQImk
The Down Feathers,1,1,https://www.youtube.com/watch?v=MenGmIzPce4
Walker Lukens & The Side Arms,6,6,https://www.youtube.com/watch?v=8ABM-ODmyO8
Chatmonchy,1,1,https://www.youtube.com/watch?v=1c8GsJwh9yE
Lizz Wright,1,1,https://www.youtube.com/watch?v=_I9Mh317tYc
Clem Burke,1,1,https://www.youtube.com/watch?v=8CxVlG12uzw
James Blake,6,12,https://www.youtube.com/watch?v=RzY9t7-cJJM
Quiet Hollers,5,5,https://www.youtube.com/watch?v=UR4fuWWMi1I
SpaceGhostPurrp,1,1,https://www.youtube.com/watch?v=9hKTpSvosco
Julia Louise,5,5,https://www.youtube.com/watch?v=I2JzY9EK3RY
The Tontons,5,5,https://www.youtube.com/watch?v=LZNU4gW-PmE
Selfsteam,2,2,https://www.youtube.com/watch?v=tlezW_wz9eY
James Apollo,9,9,https://www.youtube.com/watch?v=ZsIjHzaYbJs
Twin Peaks,18,54,https://www.youtube.com/watch?v=V9tzQXI6rro
The Men,14,14,https://www.youtube.com/watch?v=jk12IMhTCqI
Sales,2,2,https://www.youtube.com/watch?v=yJO3Vge0E10
The Symposium,5,5,https://www.youtube.com/watch?v=FsjbJGCaPUw
EMA,7,14,https://www.youtube.com/watch?v=sPn7dfqhEfM
Handsome Furs,1,1,https://www.youtube.com/watch?v=Z1y_Bspc7d0
Nearby,5,5,https://www.youtube.com/watch?v=-3pJSFnrt1Y
Prosumer and Hunee,1,1,https://www.youtube.com/watch?v=lMLwQ9zMyEg
Robert Ellis,1,1,https://www.youtube.com/watch?v=snJ_lTsMKlM
Jason Lytle,1,1,https://www.youtube.com/watch?v=FZF13DJf13k
Ha Ha Tonka,5,5,https://www.youtube.com/watch?v=JrLl6OpXhNA
Thao & The Get Down Stay Down,5,5,https://www.youtube.com/watch?v=zYawQH0jYx0
Michel Faber,1,1,https://www.youtube.com/watch?v=2UWAEIgit14
No Joy,9,9,https://www.youtube.com/watch?v=L7KLli3e90s
Loon,5,5,https://www.youtube.com/watch?v=KdOeztmwIX4
Sonny Digital,1,1,https://www.youtube.com/watch?v=bws3WiZE01Y
Plants And Animals,7,7,https://www.youtube.com/watch?v=e_7bJ2G8hmY
Napoleon,1,1,https://www.youtube.com/watch?v=4WAVBtQc0tE
Usman Riaz,1,1,https://www.youtube.com/watch?v=_Qd6hYjR3j8
The Temper Trap,4,4,https://www.youtube.com/watch?v=DHR5w1W-3BA
Anna Calvi,4,8,https://www.youtube.com/watch?v=EScw2XrUHFY
Dengue Fever,10,20,https://www.youtube.com/watch?v=Jpt6Xq0rSDk
Nils Frahm,4,8,https://www.youtube.com/watch?v=xLNeZogTsK8
Escondido,6,6,https://www.youtube.com/watch?v=OXAt_Qm33is
Landlady,1,1,https://www.youtube.com/watch?v=WEzNvKpMyvg
Rökkuró,1,1,https://www.youtube.com/watch?v=EDI85c2VR4s
Prime Minister Jean Chretien,2,2,https://www.youtube.com/watch?v=yWf2LLaHkM0
My Goodness,20,40,https://www.youtube.com/watch?v=OampdrLVFuY
Slothrust,7,14,https://www.youtube.com/watch?v=XtZSqMvh-RM
Houtakker,1,1,https://www.youtube.com/watch?v=BJH9ahiE8XU
Black Rebel Motorcycle Club,7,14,https://www.youtube.com/watch?v=xmn32ZXZZGI
How to Dress Well,5,5,https://www.youtube.com/watch?v=6qX3WcfjVQs
